lon,lat,label_name,dataset_name,index,geometry
14.15959106727865,52.5189320551874,sugarbeets,germany,6977,POINT (14.15959106727865 52.5189320551874)
14.008499087494824,52.533011316094154,sugarbeets,germany,62421,POINT (14.008499087494824 52.533011316094154)
14.19171842710946,52.42711051793247,sugarbeets,germany,21346,POINT (14.19171842710946 52.42711051793247)
14.241802380562032,52.505118056764545,sugarbeets,germany,5282,POINT (14.241802380562032 52.505118056764545)
14.161857339877796,52.50326501498206,sugarbeets,germany,12444,POINT (14.161857339877796 52.50326501498206)
14.254654065674812,52.558260040953925,sugarbeets,germany,15562,POINT (14.254654065674812 52.558260040953925)
14.15930560976576,52.53556982460882,sugarbeets,germany,57034,POINT (14.15930560976576 52.53556982460882)
14.009516328263183,52.5457012839465,sugarbeets,germany,40020,POINT (14.009516328263183 52.5457012839465)
14.348271437468172,52.46945043815323,sugarbeets,germany,26092,POINT (14.348271437468172 52.46945043815323)
14.177582079181112,52.42760907623093,sugarbeets,germany,20643,POINT (14.177582079181112 52.42760907623093)
14.10589959446983,52.60117006028869,sugarbeets,germany,1030,POINT (14.10589959446983 52.60117006028869)
14.202800562502327,52.44431021888234,sugarbeets,germany,19401,POINT (14.202800562502327 52.44431021888234)
14.197453502459432,52.44534684845316,sugarbeets,germany,23594,POINT (14.197453502459432 52.44534684845316)
14.14558749107775,52.49561368408699,sugarbeets,germany,13298,POINT (14.14558749107775 52.49561368408699)
14.063665241523706,52.463618664369385,sugarbeets,germany,20469,POINT (14.063665241523706 52.463618664369385)
14.318948839666726,52.48275897242968,sugarbeets,germany,15301,POINT (14.318948839666726 52.48275897242968)
14.052170973524206,52.633251562052735,sugarbeets,germany,11912,POINT (14.052170973524206 52.633251562052735)
14.320299102252871,52.48718154583104,sugarbeets,germany,15243,POINT (14.320299102252871 52.48718154583104)
14.230682484225431,52.52598503738631,sugarbeets,germany,7869,POINT (14.230682484225431 52.52598503738631)
14.176404173700728,52.42423819390215,sugarbeets,germany,20863,POINT (14.176404173700728 52.42423819390215)
14.233768020052322,52.53806355238722,sugarbeets,germany,52807,POINT (14.233768020052322 52.53806355238722)
14.277373293597336,52.452475573432125,sugarbeets,germany,27983,POINT (14.277373293597336 52.452475573432125)
14.329172261896048,52.545712824871245,sugarbeets,germany,64336,POINT (14.329172261896048 52.545712824871245)
14.003290618125927,52.58058376717686,sugarbeets,germany,9266,POINT (14.003290618125927 52.58058376717686)
14.185003992315488,52.57354520737287,sugarbeets,germany,63217,POINT (14.185003992315488 52.57354520737287)
14.2427872601707,52.517433102229134,sugarbeets,germany,4535,POINT (14.2427872601707 52.517433102229134)
14.091388057881732,52.45164240244997,sugarbeets,germany,20368,POINT (14.091388057881732 52.45164240244997)
14.242622208058387,52.56111321732374,sugarbeets,germany,24406,POINT (14.242622208058387 52.56111321732374)
14.227958144673876,52.44128463462978,sugarbeets,germany,29043,POINT (14.227958144673876 52.44128463462978)
14.148116399777924,52.61892127027778,sugarbeets,germany,880,POINT (14.148116399777924 52.61892127027778)
14.286012863545665,52.5491635532358,sugarbeets,germany,22515,POINT (14.286012863545665 52.5491635532358)
14.304474295373057,52.54174030589294,sugarbeets,germany,21284,POINT (14.304474295373057 52.54174030589294)
14.327532938724367,52.5482588609439,sugarbeets,germany,7728,POINT (14.327532938724367 52.5482588609439)
14.218931907414152,52.505654054462575,sugarbeets,germany,8351,POINT (14.218931907414152 52.505654054462575)
14.22043713341493,52.43175244845197,sugarbeets,germany,15866,POINT (14.22043713341493 52.43175244845197)
14.287356616287106,52.585263002052166,sugarbeets,germany,64081,POINT (14.287356616287106 52.585263002052166)
14.204041003300542,52.553274223476144,sugarbeets,germany,57468,POINT (14.204041003300542 52.553274223476144)
14.289095490064163,52.55310930580084,sugarbeets,germany,6792,POINT (14.289095490064163 52.55310930580084)
14.20720004304586,52.560650209781656,sugarbeets,germany,56673,POINT (14.20720004304586 52.560650209781656)
14.014435763992978,52.4863687189482,sugarbeets,germany,51681,POINT (14.014435763992978 52.4863687189482)
14.16475027364323,52.53759753121529,sugarbeets,germany,59360,POINT (14.16475027364323 52.53759753121529)
14.194622478638024,52.44440548493545,sugarbeets,germany,16548,POINT (14.194622478638024 52.44440548493545)
14.14785636779155,52.48341814348753,sugarbeets,germany,11893,POINT (14.14785636779155 52.48341814348753)
13.998339543735272,52.54071806322656,sugarbeets,germany,823,POINT (13.998339543735272 52.54071806322656)
14.20668370322788,52.530092648579675,sugarbeets,germany,53167,POINT (14.20668370322788 52.530092648579675)
14.1866881731459,52.43542523242748,sugarbeets,germany,20270,POINT (14.1866881731459 52.43542523242748)
14.157751415164944,52.53159612079256,sugarbeets,germany,25549,POINT (14.157751415164944 52.53159612079256)
14.025355373956987,52.4278448727934,sugarbeets,germany,17697,POINT (14.025355373956987 52.4278448727934)
14.086505755231125,52.60270065996005,sugarbeets,germany,3513,POINT (14.086505755231125 52.60270065996005)
14.313516735187653,52.43039884754837,sugarbeets,germany,67719,POINT (14.313516735187653 52.43039884754837)
14.26559699420736,52.53055617604404,sugarbeets,germany,12733,POINT (14.26559699420736 52.53055617604404)
14.00949402967179,52.57499926068728,sugarbeets,germany,9718,POINT (14.00949402967179 52.57499926068728)
14.028829166222652,52.600500583280336,sugarbeets,germany,4688,POINT (14.028829166222652 52.600500583280336)
14.142422701337969,52.51571629786313,sugarbeets,germany,11237,POINT (14.142422701337969 52.51571629786313)
14.00147056997805,52.539854768283746,sugarbeets,germany,42881,POINT (14.00147056997805 52.539854768283746)
14.140053654251608,52.55290568100401,sugarbeets,germany,59025,POINT (14.140053654251608 52.55290568100401)
14.34501329932435,52.54298482146296,sugarbeets,germany,21226,POINT (14.34501329932435 52.54298482146296)
14.148294953999306,52.456929693034695,sugarbeets,germany,14196,POINT (14.148294953999306 52.456929693034695)
14.134882784355854,52.62689211844707,sugarbeets,germany,64850,POINT (14.134882784355854 52.62689211844707)
14.191539655674642,52.52446280174844,sugarbeets,germany,49431,POINT (14.191539655674642 52.52446280174844)
14.04545895346119,52.45741022974943,sugarbeets,germany,21777,POINT (14.04545895346119 52.45741022974943)
14.144886332973805,52.56376250937571,sugarbeets,germany,58604,POINT (14.144886332973805 52.56376250937571)
14.138562539699212,52.62409562691924,sugarbeets,germany,26212,POINT (14.138562539699212 52.62409562691924)
14.08141952665946,52.51586652459934,sugarbeets,germany,10017,POINT (14.08141952665946 52.51586652459934)
14.023967838462658,52.55004916815524,sugarbeets,germany,58705,POINT (14.023967838462658 52.55004916815524)
14.141930228261987,52.58734361278703,sugarbeets,germany,22584,POINT (14.141930228261987 52.58734361278703)
14.00579312822325,52.55318794436514,sugarbeets,germany,70022,POINT (14.00579312822325 52.55318794436514)
14.17705758186333,52.52469732513223,sugarbeets,germany,48139,POINT (14.17705758186333 52.52469732513223)
14.22770991557924,52.472285235042776,sugarbeets,germany,24098,POINT (14.22770991557924 52.472285235042776)
14.220847998556277,52.425180166797695,sugarbeets,germany,20781,POINT (14.220847998556277 52.425180166797695)
14.201220685069195,52.5576620167106,sugarbeets,germany,62893,POINT (14.201220685069195 52.5576620167106)
14.282892385484198,52.5433065338975,sugarbeets,germany,19654,POINT (14.282892385484198 52.5433065338975)
14.334660944260762,52.470233470910635,sugarbeets,germany,47887,POINT (14.334660944260762 52.470233470910635)
14.258445200216752,52.43722133610515,sugarbeets,germany,18942,POINT (14.258445200216752 52.43722133610515)
14.042033335572894,52.62505950065885,sugarbeets,germany,33486,POINT (14.042033335572894 52.62505950065885)
14.04735889765131,52.57692047010632,sugarbeets,germany,26228,POINT (14.04735889765131 52.57692047010632)
14.205434620916211,52.53132036505446,sugarbeets,germany,8952,POINT (14.205434620916211 52.53132036505446)
14.185277093825274,52.42185708744239,sugarbeets,germany,20798,POINT (14.185277093825274 52.42185708744239)
14.134324919906378,52.59556406348213,sugarbeets,germany,565,POINT (14.134324919906378 52.59556406348213)
14.254346588825396,52.43556461598862,sugarbeets,germany,19009,POINT (14.254346588825396 52.43556461598862)
14.28342244255037,52.53266288231215,sugarbeets,germany,19292,POINT (14.28342244255037 52.53266288231215)
14.0323342442422,52.54990188925825,sugarbeets,germany,59098,POINT (14.0323342442422 52.54990188925825)
14.2064250434952,52.56192992965613,sugarbeets,germany,53719,POINT (14.2064250434952 52.56192992965613)
14.336791503590415,52.47713949917338,sugarbeets,germany,15334,POINT (14.336791503590415 52.47713949917338)
14.172673392561476,52.52431170084119,sugarbeets,germany,11161,POINT (14.172673392561476 52.52431170084119)
14.091983062776508,52.515207333267675,sugarbeets,germany,11052,POINT (14.091983062776508 52.515207333267675)
14.19451905858423,52.44653939695224,sugarbeets,germany,17231,POINT (14.19451905858423 52.44653939695224)
14.318958837358087,52.424353066815094,sugarbeets,germany,68076,POINT (14.318958837358087 52.424353066815094)
14.18108053257036,52.43264395685903,sugarbeets,germany,23322,POINT (14.18108053257036 52.43264395685903)
14.347799187753044,52.53473566345753,sugarbeets,germany,7680,POINT (14.347799187753044 52.53473566345753)
14.160748958519738,52.42305350551945,sugarbeets,germany,24048,POINT (14.160748958519738 52.42305350551945)
14.092614443656627,52.4328363627253,sugarbeets,germany,23479,POINT (14.092614443656627 52.4328363627253)
14.26996363811843,52.5297190323092,sugarbeets,germany,15970,POINT (14.26996363811843 52.5297190323092)
13.997844947301031,52.55483440491559,sugarbeets,germany,33741,POINT (13.997844947301031 52.55483440491559)
14.18776972504288,52.424361347576685,sugarbeets,germany,20116,POINT (14.18776972504288 52.424361347576685)
14.046012818316864,52.45057509054767,sugarbeets,germany,21793,POINT (14.046012818316864 52.45057509054767)
14.136609555283394,52.554001020202435,sugarbeets,germany,59422,POINT (14.136609555283394 52.554001020202435)
14.026544281766265,52.59847397136903,sugarbeets,germany,69672,POINT (14.026544281766265 52.59847397136903)
14.044542527924945,52.59412337354594,sugarbeets,germany,1505,POINT (14.044542527924945 52.59412337354594)
14.326891648061936,52.47944350142248,sugarbeets,germany,15319,POINT (14.326891648061936 52.47944350142248)
14.030702243504194,52.454452634049666,sugarbeets,germany,17198,POINT (14.030702243504194 52.454452634049666)
14.11105292096433,52.592458191621816,sugarbeets,germany,28737,POINT (14.11105292096433 52.592458191621816)
14.223320603019896,52.426545849067686,sugarbeets,germany,20949,POINT (14.223320603019896 52.426545849067686)
14.285930925667918,52.53886374766418,sugarbeets,germany,22951,POINT (14.285930925667918 52.53886374766418)
14.164697691548092,52.535629917727555,sugarbeets,germany,57077,POINT (14.164697691548092 52.535629917727555)
14.185324970393744,52.54512822821118,sugarbeets,germany,62927,POINT (14.185324970393744 52.54512822821118)
14.325982888205758,52.62492747046437,trèfle déshydraté,germany,6358,POINT (14.325982888205758 52.62492747046437)
14.142441080558774,52.4408837623959,trèfle déshydraté,germany,15229,POINT (14.142441080558774 52.4408837623959)
14.059197285361384,52.63409869778469,trèfle déshydraté,germany,12461,POINT (14.059197285361384 52.63409869778469)
14.12478178952889,52.62017285438077,trèfle déshydraté,germany,13229,POINT (14.12478178952889 52.62017285438077)
14.051202685575994,52.57848641880582,trèfle déshydraté,germany,27558,POINT (14.051202685575994 52.57848641880582)
14.247083046210498,52.45015157484182,trèfle déshydraté,germany,23012,POINT (14.247083046210498 52.45015157484182)
14.105603869287672,52.62978564448898,trèfle déshydraté,germany,3212,POINT (14.105603869287672 52.62978564448898)
14.117667649250969,52.48389420674751,trèfle déshydraté,germany,36864,POINT (14.117667649250969 52.48389420674751)
14.045693977399374,52.57830677842452,trèfle déshydraté,germany,3432,POINT (14.045693977399374 52.57830677842452)
14.128984936486432,52.467482038343825,trèfle déshydraté,germany,55845,POINT (14.128984936486432 52.467482038343825)
14.164437908931813,52.46351490705335,trèfle déshydraté,germany,17872,POINT (14.164437908931813 52.46351490705335)
14.0842639125203,52.461119600299845,trèfle déshydraté,germany,67405,POINT (14.0842639125203 52.461119600299845)
14.189938309794806,52.5704426399422,trèfle déshydraté,germany,62209,POINT (14.189938309794806 52.5704426399422)
14.135969770468956,52.55479118333452,trèfle déshydraté,germany,59328,POINT (14.135969770468956 52.55479118333452)
14.197532122483084,52.555097171328704,trèfle déshydraté,germany,57646,POINT (14.197532122483084 52.555097171328704)
14.086428663215091,52.63280623554434,trèfle déshydraté,germany,3323,POINT (14.086428663215091 52.63280623554434)
14.02179764924264,52.5827024767427,trèfle déshydraté,germany,46472,POINT (14.02179764924264 52.5827024767427)
14.028188528217347,52.54099965676308,trèfle déshydraté,germany,48464,POINT (14.028188528217347 52.54099965676308)
14.074842638023693,52.462523625678806,trèfle déshydraté,germany,20385,POINT (14.074842638023693 52.462523625678806)
14.186468896235604,52.46202968332741,trèfle déshydraté,germany,18345,POINT (14.186468896235604 52.46202968332741)
14.34715768010701,52.48601620536275,trèfle déshydraté,germany,15137,POINT (14.34715768010701 52.48601620536275)
14.342853631114387,52.50357715491524,trèfle déshydraté,germany,53282,POINT (14.342853631114387 52.50357715491524)
14.043881629618255,52.44274687971099,trèfle déshydraté,germany,18038,POINT (14.043881629618255 52.44274687971099)
14.208486695175765,52.54409629328203,trèfle déshydraté,germany,49692,POINT (14.208486695175765 52.54409629328203)
14.047313260857033,52.42880287108703,trèfle déshydraté,germany,22773,POINT (14.047313260857033 52.42880287108703)
14.350662821014083,52.51787194862524,trèfle déshydraté,germany,52002,POINT (14.350662821014083 52.51787194862524)
14.089018399780144,52.475731436014165,trèfle déshydraté,germany,67463,POINT (14.089018399780144 52.475731436014165)
14.32332219755328,52.63245391242888,trèfle déshydraté,germany,64485,POINT (14.32332219755328 52.63245391242888)
14.184993157731578,52.56557788711066,trèfle déshydraté,germany,60346,POINT (14.184993157731578 52.56557788711066)
14.133796130600755,52.43586970610437,trèfle déshydraté,germany,23674,POINT (14.133796130600755 52.43586970610437)
14.024399752792814,52.61159216073004,trèfle déshydraté,germany,70171,POINT (14.024399752792814 52.61159216073004)
14.0764556074207,52.42812554693713,trèfle déshydraté,germany,17844,POINT (14.0764556074207 52.42812554693713)
14.33260550772527,52.62430302792825,trèfle déshydraté,germany,5803,POINT (14.33260550772527 52.62430302792825)
14.208403918700482,52.42016305896468,trèfle déshydraté,germany,20178,POINT (14.208403918700482 52.42016305896468)
14.08037093097479,52.45011987203973,trèfle déshydraté,germany,21437,POINT (14.08037093097479 52.45011987203973)
14.030047941799095,52.610153339352074,trèfle déshydraté,germany,8300,POINT (14.030047941799095 52.610153339352074)
14.149312548044955,52.426057134691575,trèfle déshydraté,germany,19955,POINT (14.149312548044955 52.426057134691575)
14.08472887186338,52.43413768051183,trèfle déshydraté,germany,23688,POINT (14.08472887186338 52.43413768051183)
14.093268824299924,52.633643299817415,trèfle déshydraté,germany,3188,POINT (14.093268824299924 52.633643299817415)
14.090922157103764,52.62475191769047,trèfle déshydraté,germany,60487,POINT (14.090922157103764 52.62475191769047)
14.005547674043603,52.539118048621184,trèfle déshydraté,germany,37603,POINT (14.005547674043603 52.539118048621184)
14.299153169536932,52.621320083257395,trèfle déshydraté,germany,30277,POINT (14.299153169536932 52.621320083257395)
14.135657465682335,52.46308067132992,trèfle déshydraté,germany,17366,POINT (14.135657465682335 52.46308067132992)
14.187474628128417,52.45563410189522,trèfle déshydraté,germany,11097,POINT (14.187474628128417 52.45563410189522)
14.084192879598206,52.61594355298739,trèfle déshydraté,germany,46719,POINT (14.084192879598206 52.61594355298739)
14.10359726385667,52.63265385697972,trèfle déshydraté,germany,64113,POINT (14.10359726385667 52.63265385697972)
13.996335231309644,52.6287783271155,trèfle déshydraté,germany,28539,POINT (13.996335231309644 52.6287783271155)
14.075785595849576,52.63153987972014,trèfle déshydraté,germany,3339,POINT (14.075785595849576 52.63153987972014)
14.185972099895144,52.483411931782776,trèfle déshydraté,germany,22995,POINT (14.185972099895144 52.483411931782776)
14.10748478099899,52.53801809785681,trèfle déshydraté,germany,62341,POINT (14.10748478099899 52.53801809785681)
14.082447606992607,52.45400899631572,trèfle déshydraté,germany,20401,POINT (14.082447606992607 52.45400899631572)
14.02109208288199,52.53814144101079,trèfle déshydraté,germany,64388,POINT (14.02109208288199 52.53814144101079)
14.347725215564775,52.473498167513355,trèfle déshydraté,germany,68498,POINT (14.347725215564775 52.473498167513355)
14.160041374484088,52.55456722089331,trèfle déshydraté,germany,52692,POINT (14.160041374484088 52.55456722089331)
14.126894942590589,52.47439017023136,trèfle déshydraté,germany,50368,POINT (14.126894942590589 52.47439017023136)
14.307181292173912,52.43510504580046,trèfle déshydraté,germany,67748,POINT (14.307181292173912 52.43510504580046)
14.080466653078668,52.61164568597658,trèfle déshydraté,germany,9285,POINT (14.080466653078668 52.61164568597658)
14.130610300974467,52.46069718925876,trèfle déshydraté,germany,11626,POINT (14.130610300974467 52.46069718925876)
14.34696824536493,52.62520441843174,trèfle déshydraté,germany,30309,POINT (14.34696824536493 52.62520441843174)
14.194599387794744,52.503460876541425,trèfle déshydraté,germany,14411,POINT (14.194599387794744 52.503460876541425)
14.04803393384099,52.443999979210496,trèfle déshydraté,germany,17713,POINT (14.04803393384099 52.443999979210496)
14.051360282492452,52.57740012166981,trèfle déshydraté,germany,27544,POINT (14.051360282492452 52.57740012166981)
14.018487714545495,52.55967262896213,trèfle déshydraté,germany,35524,POINT (14.018487714545495 52.55967262896213)
14.010070327441428,52.4306078661808,trèfle déshydraté,germany,21979,POINT (14.010070327441428 52.4306078661808)
14.02326139623981,52.56063419490933,trèfle déshydraté,germany,6418,POINT (14.02326139623981 52.56063419490933)
14.21395200733779,52.559255430100485,trèfle déshydraté,germany,57516,POINT (14.21395200733779 52.559255430100485)
14.094655565477284,52.6034327570524,trèfle déshydraté,germany,26628,POINT (14.094655565477284 52.6034327570524)
14.14291810263262,52.457569761882766,trèfle déshydraté,germany,17299,POINT (14.14291810263262 52.457569761882766)
14.188914692650188,52.56683975333048,trèfle déshydraté,germany,61400,POINT (14.188914692650188 52.56683975333048)
14.351588828579686,52.49176856599614,trèfle déshydraté,germany,15780,POINT (14.351588828579686 52.49176856599614)
14.12288141484496,52.62145294585317,trèfle déshydraté,germany,65501,POINT (14.12288141484496 52.62145294585317)
14.309237129432962,52.456261744872585,trèfle déshydraté,germany,67539,POINT (14.309237129432962 52.456261744872585)
14.20327365661627,52.47568456957181,trèfle déshydraté,germany,23289,POINT (14.20327365661627 52.47568456957181)
14.001117386015006,52.62758351134595,trèfle déshydraté,germany,25248,POINT (14.001117386015006 52.62758351134595)
14.009373754622487,52.54223141753636,trèfle déshydraté,germany,37752,POINT (14.009373754622487 52.54223141753636)
14.165916541092454,52.55506736774387,trèfle déshydraté,germany,52750,POINT (14.165916541092454 52.55506736774387)
14.01766293942763,52.53602485816018,trèfle déshydraté,germany,51326,POINT (14.01766293942763 52.53602485816018)
14.169335742348569,52.44513126797898,trèfle déshydraté,germany,29428,POINT (14.169335742348569 52.44513126797898)
14.33597514435182,52.62941343540969,trèfle déshydraté,germany,5532,POINT (14.33597514435182 52.62941343540969)
14.14368735834313,52.53057005381811,trèfle déshydraté,germany,11182,POINT (14.14368735834313 52.53057005381811)
14.320664534237828,52.50508577108795,trèfle déshydraté,germany,55287,POINT (14.320664534237828 52.50508577108795)
14.326562802602892,52.63578097559177,trèfle déshydraté,germany,64544,POINT (14.326562802602892 52.63578097559177)
14.030166939479042,52.62248306427399,trèfle déshydraté,germany,36585,POINT (14.030166939479042 52.62248306427399)
13.997478440962418,52.54590639267407,trèfle déshydraté,germany,15273,POINT (13.997478440962418 52.54590639267407)
14.3514324678332,52.50897489099983,trèfle déshydraté,germany,51921,POINT (14.3514324678332 52.50897489099983)
14.019321085677516,52.60863792142414,trèfle déshydraté,germany,68673,POINT (14.019321085677516 52.60863792142414)
14.009879647027429,52.633738464512234,trèfle déshydraté,germany,29362,POINT (14.009879647027429 52.633738464512234)
14.177652832884451,52.46165908803574,trèfle déshydraté,germany,17887,POINT (14.177652832884451 52.46165908803574)
14.030796801508007,52.61188110969936,trèfle déshydraté,germany,607,POINT (14.030796801508007 52.61188110969936)
14.05564674155156,52.44369042887723,trèfle déshydraté,germany,17793,POINT (14.05564674155156 52.44369042887723)
14.198169538632802,52.54170175882426,trèfle déshydraté,germany,62407,POINT (14.198169538632802 52.54170175882426)
14.203038040770362,52.52819842250911,trèfle déshydraté,germany,49633,POINT (14.203038040770362 52.52819842250911)
14.149766389153452,52.44365784160989,trèfle déshydraté,germany,15119,POINT (14.149766389153452 52.44365784160989)
14.065253335484517,52.625121976230936,trèfle déshydraté,germany,3373,POINT (14.065253335484517 52.625121976230936)
14.100050347899137,52.60003279683003,trèfle déshydraté,germany,26612,POINT (14.100050347899137 52.60003279683003)
14.21579720161454,52.43616768664953,trèfle déshydraté,germany,20145,POINT (14.21579720161454 52.43616768664953)
14.293513640226069,52.44477649326202,trèfle déshydraté,germany,68096,POINT (14.293513640226069 52.44477649326202)
14.322253312423255,52.627067325355355,trèfle déshydraté,germany,64456,POINT (14.322253312423255 52.627067325355355)
14.334214785398686,52.50368319881595,trèfle déshydraté,germany,53927,POINT (14.334214785398686 52.50368319881595)
14.226399399768654,52.47561481419596,trèfle déshydraté,germany,23942,POINT (14.226399399768654 52.47561481419596)
14.005359467177533,52.605235798661035,trèfle déshydraté,germany,3019,POINT (14.005359467177533 52.605235798661035)
14.213398722475198,52.420546631812854,trèfle déshydraté,germany,23361,POINT (14.213398722475198 52.420546631812854)
14.02397676426037,52.540049293183486,trèfle déshydraté,germany,64041,POINT (14.02397676426037 52.540049293183486)
14.141846523239169,52.552029684937274,trèfle déshydraté,germany,59229,POINT (14.141846523239169 52.552029684937274)
14.312647062760757,52.45199265433146,trèfle déshydraté,germany,67964,POINT (14.312647062760757 52.45199265433146)
14.166697562522996,52.44208657697702,trèfle déshydraté,germany,15688,POINT (14.166697562522996 52.44208657697702)
14.026629882633468,52.60796617070078,trèfle déshydraté,germany,317,POINT (14.026629882633468 52.60796617070078)
14.129999510980891,52.430144361613635,trèfle déshydraté,germany,23429,POINT (14.129999510980891 52.430144361613635)
14.126705588171184,52.53355570928696,trèfle déshydraté,germany,29441,POINT (14.126705588171184 52.53355570928696)
14.257610928321832,52.44450314661947,trèfle déshydraté,germany,23549,POINT (14.257610928321832 52.44450314661947)
14.181481018666958,52.45951147090418,trèfle déshydraté,germany,18071,POINT (14.181481018666958 52.45951147090418)
14.160812255443624,52.55200356695305,trèfle déshydraté,germany,52635,POINT (14.160812255443624 52.55200356695305)
14.194058160795487,52.51123023796016,trèfle déshydraté,germany,14843,POINT (14.194058160795487 52.51123023796016)
14.200772989707325,52.43811700157894,trèfle déshydraté,germany,19775,POINT (14.200772989707325 52.43811700157894)
14.137533408752056,52.452402970196495,trèfle déshydraté,germany,15672,POINT (14.137533408752056 52.452402970196495)
14.140886663160083,52.447116483413446,trèfle déshydraté,germany,15478,POINT (14.140886663160083 52.447116483413446)
14.06240151059219,52.42259367631296,trèfle déshydraté,germany,22272,POINT (14.06240151059219 52.42259367631296)
14.102317667989624,52.537853849585275,trèfle déshydraté,germany,69565,POINT (14.102317667989624 52.537853849585275)
14.030000333208651,52.56011772917711,trèfle déshydraté,germany,5184,POINT (14.030000333208651 52.56011772917711)
14.350918817425605,52.51995231860916,trèfle déshydraté,germany,55494,POINT (14.350918817425605 52.51995231860916)
14.141000792982105,52.524657983616706,trèfle déshydraté,germany,9159,POINT (14.141000792982105 52.524657983616706)
14.329386983187725,52.47532976575756,trèfle déshydraté,germany,67519,POINT (14.329386983187725 52.47532976575756)
14.196450539883648,52.53157047865599,trèfle déshydraté,germany,49814,POINT (14.196450539883648 52.53157047865599)
14.3464265904972,52.60916681316347,trèfle déshydraté,germany,7266,POINT (14.3464265904972 52.60916681316347)
14.029725963436595,52.55606006007273,trèfle déshydraté,germany,5674,POINT (14.029725963436595 52.55606006007273)
14.173319106008623,52.425332892583235,trèfle déshydraté,germany,21240,POINT (14.173319106008623 52.425332892583235)
14.280518954156593,52.624376344043235,trèfle déshydraté,germany,25713,POINT (14.280518954156593 52.624376344043235)
14.16626885321948,52.44717412454955,trèfle déshydraté,germany,15838,POINT (14.16626885321948 52.44717412454955)
14.273019755534094,52.433373673746395,trèfle déshydraté,germany,24698,POINT (14.273019755534094 52.433373673746395)
14.336795122814124,52.63515239007006,trèfle déshydraté,germany,64514,POINT (14.336795122814124 52.63515239007006)
14.107844183274931,52.53646895572022,trèfle déshydraté,germany,69823,POINT (14.107844183274931 52.53646895572022)
14.08803618953222,52.62851980937372,trèfle déshydraté,germany,3293,POINT (14.08803618953222 52.62851980937372)
14.055241421298236,52.46581578545343,trèfle déshydraté,germany,19180,POINT (14.055241421298236 52.46581578545343)
14.071636878002314,52.4485702534578,trèfle déshydraté,germany,22091,POINT (14.071636878002314 52.4485702534578)
14.010521900327316,52.55762459232242,trèfle déshydraté,germany,35369,POINT (14.010521900327316 52.55762459232242)
14.201393309764509,52.545549490038965,trèfle déshydraté,germany,58383,POINT (14.201393309764509 52.545549490038965)
14.11207659815578,52.53749044649694,trèfle déshydraté,germany,62762,POINT (14.11207659815578 52.53749044649694)
14.269883423559907,52.49450544839976,trèfle déshydraté,germany,59058,POINT (14.269883423559907 52.49450544839976)
14.198262716363764,52.45938179828068,trèfle déshydraté,germany,23030,POINT (14.198262716363764 52.45938179828068)
14.271172676920608,52.62803367560888,trèfle déshydraté,germany,66041,POINT (14.271172676920608 52.62803367560888)
14.062710297626223,52.62012907195483,trèfle déshydraté,germany,3419,POINT (14.062710297626223 52.62012907195483)
14.090316684503122,52.597230340969006,trèfle déshydraté,germany,30573,POINT (14.090316684503122 52.597230340969006)
14.132268017289393,52.52654753922467,trèfle déshydraté,germany,25444,POINT (14.132268017289393 52.52654753922467)
14.144353411374537,52.47799069014689,trèfle déshydraté,germany,12724,POINT (14.144353411374537 52.47799069014689)
14.181158230960056,52.46356461200108,trèfle déshydraté,germany,17765,POINT (14.181158230960056 52.46356461200108)
14.208374533571297,52.46204854326207,trèfle déshydraté,germany,18133,POINT (14.208374533571297 52.46204854326207)
14.124695146307817,52.634425896906656,trèfle déshydraté,germany,355,POINT (14.124695146307817 52.634425896906656)
14.020375985772704,52.63194046237235,trèfle déshydraté,germany,30919,POINT (14.020375985772704 52.63194046237235)
14.19214200409382,52.56587983542397,trèfle déshydraté,germany,60953,POINT (14.19214200409382 52.56587983542397)
14.156829136265056,52.44236074372963,trèfle déshydraté,germany,15103,POINT (14.156829136265056 52.44236074372963)
14.2734042444448,52.63327534468157,trèfle déshydraté,germany,25731,POINT (14.2734042444448 52.63327534468157)
14.231580126648684,52.53089241311184,trèfle déshydraté,germany,49125,POINT (14.231580126648684 52.53089241311184)
14.31680968560426,52.62373862593753,trèfle déshydraté,germany,63705,POINT (14.31680968560426 52.62373862593753)
14.012309667996751,52.563333219468866,trèfle déshydraté,germany,6275,POINT (14.012309667996751 52.563333219468866)
14.154147241171469,52.47107206572452,trèfle déshydraté,germany,13527,POINT (14.154147241171469 52.47107206572452)
14.19230387672338,52.51880379752007,trèfle déshydraté,germany,49494,POINT (14.19230387672338 52.51880379752007)
14.151965961087583,52.45339526362508,trèfle déshydraté,germany,17263,POINT (14.151965961087583 52.45339526362508)
14.264675260087374,52.50839760224542,trèfle déshydraté,germany,59084,POINT (14.264675260087374 52.50839760224542)
14.058261601435332,52.610870702376154,trèfle déshydraté,germany,44815,POINT (14.058261601435332 52.610870702376154)
14.10722923578822,52.52833010412804,trèfle déshydraté,germany,12610,POINT (14.10722923578822 52.52833010412804)
14.121672908230048,52.52782845071142,trèfle déshydraté,germany,11509,POINT (14.121672908230048 52.52782845071142)
14.022246440244755,52.62497750256141,trèfle déshydraté,germany,29748,POINT (14.022246440244755 52.62497750256141)
14.35086045807708,52.52131177056388,trèfle déshydraté,germany,55413,POINT (14.35086045807708 52.52131177056388)
